2026-03-18 12:26:18 | INFO     | flink_speed_layer         | Khởi động Flink Speed Layer...
2026-03-18 12:26:19 | INFO     | flink_speed_layer         | Đã khởi tạo StreamExecutionEnvironment với JAR và Checkpoint.
2026-03-18 12:26:20 | INFO     | flink_speed_layer         | Pipeline sẵn sàng | Source: traffic-raw | Sink: traffic-processed | Window: 30s
2026-03-18 20:22:00 | INFO     | flink_speed_layer         | [Cau Giay] NORMAL | Avg: 39.6 km/h | Xe: 724 | Window: 2026-03-18T20:21:30 → 2026-03-18T20:22:00
2026-03-18 20:22:00 | INFO     | flink_speed_layer         | [Hoan Kiem] NORMAL | Avg: 30.61 km/h | Xe: 915 | Window: 2026-03-18T20:21:30 → 2026-03-18T20:22:00
2026-03-18 20:22:00 | INFO     | flink_speed_layer         | [Ha Dong] NORMAL | Avg: 34.28 km/h | Xe: 995 | Window: 2026-03-18T20:21:30 → 2026-03-18T20:22:00
2026-03-18 20:22:00 | INFO     | flink_speed_layer         | [Ba Dinh] NORMAL | Avg: 37.01 km/h | Xe: 990 | Window: 2026-03-18T20:21:30 → 2026-03-18T20:22:00
2026-03-18 20:22:31 | INFO     | flink_speed_layer         | [Cau Giay] NORMAL | Avg: 37.98 km/h | Xe: 815 | Window: 2026-03-18T20:22:00 → 2026-03-18T20:22:30
2026-03-18 20:22:31 | INFO     | flink_speed_layer         | [Ha Dong] NORMAL | Avg: 31.08 km/h | Xe: 911 | Window: 2026-03-18T20:22:00 → 2026-03-18T20:22:30
2026-03-18 20:22:31 | INFO     | flink_speed_layer         | [Ba Dinh] NORMAL | Avg: 38.67 km/h | Xe: 779 | Window: 2026-03-18T20:22:00 → 2026-03-18T20:22:30
2026-03-18 20:22:31 | INFO     | flink_speed_layer         | [Nga Tu So] NORMAL | Avg: 34.74 km/h | Xe: 927 | Window: 2026-03-18T20:22:00 → 2026-03-18T20:22:30
2026-03-18 20:22:31 | INFO     | flink_speed_layer         | [Hoan Kiem] NORMAL | Avg: 32.8 km/h | Xe: 837 | Window: 2026-03-18T20:22:00 → 2026-03-18T20:22:30
2026-03-18 20:23:00 | INFO     | flink_speed_layer         | [Cau Giay] NORMAL | Avg: 31.44 km/h | Xe: 736 | Window: 2026-03-18T20:22:30 → 2026-03-18T20:23:00
2026-03-18 20:23:00 | INFO     | flink_speed_layer         | [Nga Tu So] NORMAL | Avg: 36.63 km/h | Xe: 681 | Window: 2026-03-18T20:22:30 → 2026-03-18T20:23:00
2026-03-18 20:23:00 | INFO     | flink_speed_layer         | [Ha Dong] NORMAL | Avg: 39.0 km/h | Xe: 821 | Window: 2026-03-18T20:22:30 → 2026-03-18T20:23:00
2026-03-18 20:23:00 | INFO     | flink_speed_layer         | [Hoan Kiem] NORMAL | Avg: 30.96 km/h | Xe: 771 | Window: 2026-03-18T20:22:30 → 2026-03-18T20:23:00
2026-03-18 20:23:00 | INFO     | flink_speed_layer         | [Ba Dinh] NORMAL | Avg: 40.08 km/h | Xe: 829 | Window: 2026-03-18T20:22:30 → 2026-03-18T20:23:00
2026-03-18 20:23:31 | INFO     | flink_speed_layer         | [Nga Tu So] NORMAL | Avg: 35.44 km/h | Xe: 872 | Window: 2026-03-18T20:23:00 → 2026-03-18T20:23:30
2026-03-18 20:23:31 | INFO     | flink_speed_layer         | [Cau Giay] NORMAL | Avg: 34.18 km/h | Xe: 928 | Window: 2026-03-18T20:23:00 → 2026-03-18T20:23:30
2026-03-18 20:23:31 | INFO     | flink_speed_layer         | [Hoan Kiem] NORMAL | Avg: 37.64 km/h | Xe: 779 | Window: 2026-03-18T20:23:00 → 2026-03-18T20:23:30
2026-03-18 20:23:31 | INFO     | flink_speed_layer         | [Ha Dong] NORMAL | Avg: 32.48 km/h | Xe: 743 | Window: 2026-03-18T20:23:00 → 2026-03-18T20:23:30
2026-03-18 20:23:31 | INFO     | flink_speed_layer         | [Ba Dinh] NORMAL | Avg: 30.18 km/h | Xe: 916 | Window: 2026-03-18T20:23:00 → 2026-03-18T20:23:30
2026-03-18 20:24:00 | INFO     | flink_speed_layer         | [Nga Tu So] NORMAL | Avg: 37.29 km/h | Xe: 825 | Window: 2026-03-18T20:23:30 → 2026-03-18T20:24:00
2026-03-18 20:24:00 | INFO     | flink_speed_layer         | [Hoan Kiem] NORMAL | Avg: 38.32 km/h | Xe: 852 | Window: 2026-03-18T20:23:30 → 2026-03-18T20:24:00
2026-03-18 20:24:00 | INFO     | flink_speed_layer         | [Cau Giay] NORMAL | Avg: 35.69 km/h | Xe: 975 | Window: 2026-03-18T20:23:30 → 2026-03-18T20:24:00
2026-03-18 20:24:00 | INFO     | flink_speed_layer         | [Ha Dong] NORMAL | Avg: 36.63 km/h | Xe: 839 | Window: 2026-03-18T20:23:30 → 2026-03-18T20:24:00
2026-03-18 20:24:00 | INFO     | flink_speed_layer         | [Ba Dinh] NORMAL | Avg: 31.21 km/h | Xe: 1063 | Window: 2026-03-18T20:23:30 → 2026-03-18T20:24:00
2026-03-18 20:24:31 | INFO     | flink_speed_layer         | [Nga Tu So] NORMAL | Avg: 28.51 km/h | Xe: 813 | Window: 2026-03-18T20:24:00 → 2026-03-18T20:24:30
2026-03-18 20:24:31 | INFO     | flink_speed_layer         | [Cau Giay] NORMAL | Avg: 34.42 km/h | Xe: 832 | Window: 2026-03-18T20:24:00 → 2026-03-18T20:24:30
2026-03-18 20:24:31 | INFO     | flink_speed_layer         | [Hoan Kiem] NORMAL | Avg: 40.53 km/h | Xe: 865 | Window: 2026-03-18T20:24:00 → 2026-03-18T20:24:30
2026-03-18 20:24:31 | INFO     | flink_speed_layer         | [Ha Dong] NORMAL | Avg: 39.62 km/h | Xe: 712 | Window: 2026-03-18T20:24:00 → 2026-03-18T20:24:30
2026-03-18 20:24:31 | INFO     | flink_speed_layer         | [Ba Dinh] NORMAL | Avg: 43.01 km/h | Xe: 892 | Window: 2026-03-18T20:24:00 → 2026-03-18T20:24:30
2026-03-18 20:25:00 | INFO     | flink_speed_layer         | [Nga Tu So] NORMAL | Avg: 38.29 km/h | Xe: 693 | Window: 2026-03-18T20:24:30 → 2026-03-18T20:25:00
2026-03-18 20:25:00 | INFO     | flink_speed_layer         | [Cau Giay] NORMAL | Avg: 39.93 km/h | Xe: 945 | Window: 2026-03-18T20:24:30 → 2026-03-18T20:25:00
2026-03-18 20:25:00 | INFO     | flink_speed_layer         | [Ha Dong] NORMAL | Avg: 39.38 km/h | Xe: 705 | Window: 2026-03-18T20:24:30 → 2026-03-18T20:25:00
2026-03-18 20:25:00 | INFO     | flink_speed_layer         | [Hoan Kiem] NORMAL | Avg: 35.88 km/h | Xe: 806 | Window: 2026-03-18T20:24:30 → 2026-03-18T20:25:00
2026-03-18 20:25:00 | INFO     | flink_speed_layer         | [Ba Dinh] NORMAL | Avg: 34.43 km/h | Xe: 627 | Window: 2026-03-18T20:24:30 → 2026-03-18T20:25:00
2026-03-18 20:25:31 | INFO     | flink_speed_layer         | [Cau Giay] NORMAL | Avg: 39.5 km/h | Xe: 900 | Window: 2026-03-18T20:25:00 → 2026-03-18T20:25:30
2026-03-18 20:25:31 | INFO     | flink_speed_layer         | [Nga Tu So] NORMAL | Avg: 33.14 km/h | Xe: 944 | Window: 2026-03-18T20:25:00 → 2026-03-18T20:25:30
2026-03-18 20:25:31 | INFO     | flink_speed_layer         | [Ha Dong] NORMAL | Avg: 36.09 km/h | Xe: 989 | Window: 2026-03-18T20:25:00 → 2026-03-18T20:25:30
2026-03-18 20:25:31 | INFO     | flink_speed_layer         | [Hoan Kiem] NORMAL | Avg: 37.99 km/h | Xe: 836 | Window: 2026-03-18T20:25:00 → 2026-03-18T20:25:30
2026-03-18 20:25:31 | INFO     | flink_speed_layer         | [Ba Dinh] NORMAL | Avg: 39.52 km/h | Xe: 717 | Window: 2026-03-18T20:25:00 → 2026-03-18T20:25:30
2026-03-18 20:26:01 | INFO     | flink_speed_layer         | [Nga Tu So] NORMAL | Avg: 36.46 km/h | Xe: 679 | Window: 2026-03-18T20:25:30 → 2026-03-18T20:26:00
2026-03-18 20:26:01 | INFO     | flink_speed_layer         | [Hoan Kiem] NORMAL | Avg: 38.66 km/h | Xe: 839 | Window: 2026-03-18T20:25:30 → 2026-03-18T20:26:00
2026-03-18 20:26:01 | INFO     | flink_speed_layer         | [Cau Giay] NORMAL | Avg: 44.66 km/h | Xe: 893 | Window: 2026-03-18T20:25:30 → 2026-03-18T20:26:00
2026-03-18 20:26:01 | INFO     | flink_speed_layer         | [Ha Dong] NORMAL | Avg: 40.91 km/h | Xe: 886 | Window: 2026-03-18T20:25:30 → 2026-03-18T20:26:00
2026-03-18 20:26:01 | INFO     | flink_speed_layer         | [Ba Dinh] NORMAL | Avg: 36.2 km/h | Xe: 747 | Window: 2026-03-18T20:25:30 → 2026-03-18T20:26:00
2026-03-18 20:26:30 | INFO     | flink_speed_layer         | [Nga Tu So] NORMAL | Avg: 29.95 km/h | Xe: 864 | Window: 2026-03-18T20:26:00 → 2026-03-18T20:26:30
2026-03-18 20:26:30 | INFO     | flink_speed_layer         | [Cau Giay] NORMAL | Avg: 34.86 km/h | Xe: 732 | Window: 2026-03-18T20:26:00 → 2026-03-18T20:26:30
2026-03-18 20:26:30 | INFO     | flink_speed_layer         | [Hoan Kiem] NORMAL | Avg: 33.93 km/h | Xe: 748 | Window: 2026-03-18T20:26:00 → 2026-03-18T20:26:30
2026-03-18 20:26:30 | INFO     | flink_speed_layer         | [Ha Dong] NORMAL | Avg: 36.53 km/h | Xe: 743 | Window: 2026-03-18T20:26:00 → 2026-03-18T20:26:30
2026-03-18 20:26:30 | INFO     | flink_speed_layer         | [Ba Dinh] NORMAL | Avg: 20.47 km/h | Xe: 835 | Window: 2026-03-18T20:26:00 → 2026-03-18T20:26:30
2026-03-18 20:27:01 | INFO     | flink_speed_layer         | [Cau Giay] NORMAL | Avg: 38.22 km/h | Xe: 976 | Window: 2026-03-18T20:26:30 → 2026-03-18T20:27:00
2026-03-18 20:27:01 | INFO     | flink_speed_layer         | [Nga Tu So] NORMAL | Avg: 35.03 km/h | Xe: 881 | Window: 2026-03-18T20:26:30 → 2026-03-18T20:27:00
2026-03-18 20:27:01 | INFO     | flink_speed_layer         | [Hoan Kiem] NORMAL | Avg: 29.96 km/h | Xe: 954 | Window: 2026-03-18T20:26:30 → 2026-03-18T20:27:00
2026-03-18 20:27:01 | INFO     | flink_speed_layer         | [Ha Dong] NORMAL | Avg: 33.42 km/h | Xe: 1050 | Window: 2026-03-18T20:26:30 → 2026-03-18T20:27:00
2026-03-18 20:27:01 | INFO     | flink_speed_layer         | [Ba Dinh] NORMAL | Avg: 45.09 km/h | Xe: 746 | Window: 2026-03-18T20:26:30 → 2026-03-18T20:27:00
2026-03-18 20:27:30 | INFO     | flink_speed_layer         | [Cau Giay] NORMAL | Avg: 39.06 km/h | Xe: 667 | Window: 2026-03-18T20:27:00 → 2026-03-18T20:27:30
2026-03-18 20:27:30 | INFO     | flink_speed_layer         | [Nga Tu So] NORMAL | Avg: 36.23 km/h | Xe: 656 | Window: 2026-03-18T20:27:00 → 2026-03-18T20:27:30
2026-03-18 20:27:30 | INFO     | flink_speed_layer         | [Ha Dong] NORMAL | Avg: 28.4 km/h | Xe: 804 | Window: 2026-03-18T20:27:00 → 2026-03-18T20:27:30
2026-03-18 20:27:30 | INFO     | flink_speed_layer         | [Hoan Kiem] NORMAL | Avg: 40.75 km/h | Xe: 878 | Window: 2026-03-18T20:27:00 → 2026-03-18T20:27:30
2026-03-18 20:27:30 | INFO     | flink_speed_layer         | [Ba Dinh] NORMAL | Avg: 26.45 km/h | Xe: 701 | Window: 2026-03-18T20:27:00 → 2026-03-18T20:27:30
2026-03-18 20:28:01 | INFO     | flink_speed_layer         | [Cau Giay] NORMAL | Avg: 34.31 km/h | Xe: 853 | Window: 2026-03-18T20:27:30 → 2026-03-18T20:28:00
2026-03-18 20:28:01 | INFO     | flink_speed_layer         | [Ha Dong] NORMAL | Avg: 40.12 km/h | Xe: 900 | Window: 2026-03-18T20:27:30 → 2026-03-18T20:28:00
2026-03-18 20:28:01 | INFO     | flink_speed_layer         | [Nga Tu So] NORMAL | Avg: 32.56 km/h | Xe: 905 | Window: 2026-03-18T20:27:30 → 2026-03-18T20:28:00
2026-03-18 20:28:01 | INFO     | flink_speed_layer         | [Ba Dinh] NORMAL | Avg: 33.61 km/h | Xe: 987 | Window: 2026-03-18T20:27:30 → 2026-03-18T20:28:00
2026-03-18 20:28:01 | INFO     | flink_speed_layer         | [Hoan Kiem] NORMAL | Avg: 42.59 km/h | Xe: 836 | Window: 2026-03-18T20:27:30 → 2026-03-18T20:28:00
2026-03-18 20:28:30 | INFO     | flink_speed_layer         | [Nga Tu So] NORMAL | Avg: 34.3 km/h | Xe: 908 | Window: 2026-03-18T20:28:00 → 2026-03-18T20:28:30
2026-03-18 20:28:30 | INFO     | flink_speed_layer         | [Cau Giay] NORMAL | Avg: 39.67 km/h | Xe: 899 | Window: 2026-03-18T20:28:00 → 2026-03-18T20:28:30
2026-03-18 20:28:30 | INFO     | flink_speed_layer         | [Hoan Kiem] NORMAL | Avg: 36.32 km/h | Xe: 682 | Window: 2026-03-18T20:28:00 → 2026-03-18T20:28:30
2026-03-18 20:28:30 | INFO     | flink_speed_layer         | [Ha Dong] NORMAL | Avg: 41.21 km/h | Xe: 621 | Window: 2026-03-18T20:28:00 → 2026-03-18T20:28:30
2026-03-18 20:28:30 | INFO     | flink_speed_layer         | [Ba Dinh] NORMAL | Avg: 41.38 km/h | Xe: 948 | Window: 2026-03-18T20:28:00 → 2026-03-18T20:28:30
2026-03-18 20:29:01 | INFO     | flink_speed_layer         | [Cau Giay] NORMAL | Avg: 28.96 km/h | Xe: 943 | Window: 2026-03-18T20:28:30 → 2026-03-18T20:29:00
2026-03-18 20:29:01 | INFO     | flink_speed_layer         | [Nga Tu So] NORMAL | Avg: 32.01 km/h | Xe: 774 | Window: 2026-03-18T20:28:30 → 2026-03-18T20:29:00
2026-03-18 20:29:01 | INFO     | flink_speed_layer         | [Ha Dong] NORMAL | Avg: 27.01 km/h | Xe: 897 | Window: 2026-03-18T20:28:30 → 2026-03-18T20:29:00
2026-03-18 20:29:01 | INFO     | flink_speed_layer         | [Ba Dinh] NORMAL | Avg: 37.7 km/h | Xe: 986 | Window: 2026-03-18T20:28:30 → 2026-03-18T20:29:00
2026-03-18 20:29:01 | INFO     | flink_speed_layer         | [Hoan Kiem] NORMAL | Avg: 37.97 km/h | Xe: 1070 | Window: 2026-03-18T20:28:30 → 2026-03-18T20:29:00
2026-03-18 20:29:30 | INFO     | flink_speed_layer         | [Cau Giay] NORMAL | Avg: 29.08 km/h | Xe: 824 | Window: 2026-03-18T20:29:00 → 2026-03-18T20:29:30
2026-03-18 20:29:30 | INFO     | flink_speed_layer         | [Ha Dong] NORMAL | Avg: 38.26 km/h | Xe: 632 | Window: 2026-03-18T20:29:00 → 2026-03-18T20:29:30
2026-03-18 20:29:30 | INFO     | flink_speed_layer         | [Nga Tu So] NORMAL | Avg: 39.32 km/h | Xe: 882 | Window: 2026-03-18T20:29:00 → 2026-03-18T20:29:30
2026-03-18 20:29:30 | INFO     | flink_speed_layer         | [Hoan Kiem] NORMAL | Avg: 34.91 km/h | Xe: 634 | Window: 2026-03-18T20:29:00 → 2026-03-18T20:29:30
2026-03-18 20:29:30 | INFO     | flink_speed_layer         | [Ba Dinh] NORMAL | Avg: 26.05 km/h | Xe: 836 | Window: 2026-03-18T20:29:00 → 2026-03-18T20:29:30
2026-03-18 20:30:00 | INFO     | flink_speed_layer         | [Nga Tu So] NORMAL | Avg: 28.38 km/h | Xe: 828 | Window: 2026-03-18T20:29:30 → 2026-03-18T20:30:00
2026-03-18 20:30:00 | INFO     | flink_speed_layer         | [Hoan Kiem] NORMAL | Avg: 32.26 km/h | Xe: 1095 | Window: 2026-03-18T20:29:30 → 2026-03-18T20:30:00
2026-03-18 20:30:00 | INFO     | flink_speed_layer         | [Cau Giay] NORMAL | Avg: 37.41 km/h | Xe: 838 | Window: 2026-03-18T20:29:30 → 2026-03-18T20:30:00
2026-03-18 20:30:00 | INFO     | flink_speed_layer         | [Ha Dong] NORMAL | Avg: 41.3 km/h | Xe: 671 | Window: 2026-03-18T20:29:30 → 2026-03-18T20:30:00
2026-03-18 20:30:00 | INFO     | flink_speed_layer         | [Ba Dinh] NORMAL | Avg: 41.11 km/h | Xe: 664 | Window: 2026-03-18T20:29:30 → 2026-03-18T20:30:00
2026-03-18 20:30:30 | INFO     | flink_speed_layer         | [Nga Tu So] NORMAL | Avg: 32.25 km/h | Xe: 906 | Window: 2026-03-18T20:30:00 → 2026-03-18T20:30:30
2026-03-18 20:30:30 | INFO     | flink_speed_layer         | [Cau Giay] NORMAL | Avg: 33.97 km/h | Xe: 628 | Window: 2026-03-18T20:30:00 → 2026-03-18T20:30:30
2026-03-18 20:30:30 | INFO     | flink_speed_layer         | [Hoan Kiem] NORMAL | Avg: 43.77 km/h | Xe: 770 | Window: 2026-03-18T20:30:00 → 2026-03-18T20:30:30
2026-03-18 20:30:30 | INFO     | flink_speed_layer         | [Ha Dong] NORMAL | Avg: 37.22 km/h | Xe: 827 | Window: 2026-03-18T20:30:00 → 2026-03-18T20:30:30
2026-03-18 20:30:30 | INFO     | flink_speed_layer         | [Ba Dinh] NORMAL | Avg: 28.15 km/h | Xe: 728 | Window: 2026-03-18T20:30:00 → 2026-03-18T20:30:30
2026-03-18 20:31:00 | INFO     | flink_speed_layer         | [Nga Tu So] NORMAL | Avg: 37.05 km/h | Xe: 862 | Window: 2026-03-18T20:30:30 → 2026-03-18T20:31:00
2026-03-18 20:31:00 | INFO     | flink_speed_layer         | [Cau Giay] NORMAL | Avg: 38.87 km/h | Xe: 874 | Window: 2026-03-18T20:30:30 → 2026-03-18T20:31:00
2026-03-18 20:31:00 | INFO     | flink_speed_layer         | [Ha Dong] NORMAL | Avg: 34.61 km/h | Xe: 661 | Window: 2026-03-18T20:30:30 → 2026-03-18T20:31:00
2026-03-18 20:31:00 | INFO     | flink_speed_layer         | [Hoan Kiem] NORMAL | Avg: 35.18 km/h | Xe: 1029 | Window: 2026-03-18T20:30:30 → 2026-03-18T20:31:00
2026-03-18 20:31:00 | INFO     | flink_speed_layer         | [Ba Dinh] NORMAL | Avg: 36.61 km/h | Xe: 821 | Window: 2026-03-18T20:30:30 → 2026-03-18T20:31:00
2026-03-18 20:31:30 | INFO     | flink_speed_layer         | [Cau Giay] NORMAL | Avg: 39.7 km/h | Xe: 665 | Window: 2026-03-18T20:31:00 → 2026-03-18T20:31:30
2026-03-18 20:31:30 | INFO     | flink_speed_layer         | [Nga Tu So] NORMAL | Avg: 40.03 km/h | Xe: 954 | Window: 2026-03-18T20:31:00 → 2026-03-18T20:31:30
2026-03-18 20:31:30 | INFO     | flink_speed_layer         | [Hoan Kiem] NORMAL | Avg: 36.07 km/h | Xe: 800 | Window: 2026-03-18T20:31:00 → 2026-03-18T20:31:30
2026-03-18 20:31:30 | INFO     | flink_speed_layer         | [Ha Dong] NORMAL | Avg: 40.53 km/h | Xe: 941 | Window: 2026-03-18T20:31:00 → 2026-03-18T20:31:30
2026-03-18 20:31:30 | INFO     | flink_speed_layer         | [Ba Dinh] NORMAL | Avg: 41.52 km/h | Xe: 879 | Window: 2026-03-18T20:31:00 → 2026-03-18T20:31:30
2026-03-18 20:32:00 | INFO     | flink_speed_layer         | [Cau Giay] NORMAL | Avg: 34.74 km/h | Xe: 887 | Window: 2026-03-18T20:31:30 → 2026-03-18T20:32:00
2026-03-18 20:32:00 | INFO     | flink_speed_layer         | [Nga Tu So] NORMAL | Avg: 34.1 km/h | Xe: 775 | Window: 2026-03-18T20:31:30 → 2026-03-18T20:32:00
2026-03-18 20:32:00 | INFO     | flink_speed_layer         | [Ha Dong] NORMAL | Avg: 35.74 km/h | Xe: 767 | Window: 2026-03-18T20:31:30 → 2026-03-18T20:32:00
2026-03-18 20:32:00 | INFO     | flink_speed_layer         | [Hoan Kiem] NORMAL | Avg: 35.61 km/h | Xe: 792 | Window: 2026-03-18T20:31:30 → 2026-03-18T20:32:00
2026-03-18 20:32:00 | INFO     | flink_speed_layer         | [Ba Dinh] NORMAL | Avg: 35.22 km/h | Xe: 902 | Window: 2026-03-18T20:31:30 → 2026-03-18T20:32:00
2026-03-18 20:32:30 | INFO     | flink_speed_layer         | [Cau Giay] NORMAL | Avg: 35.21 km/h | Xe: 833 | Window: 2026-03-18T20:32:00 → 2026-03-18T20:32:30
2026-03-18 20:32:30 | INFO     | flink_speed_layer         | [Nga Tu So] NORMAL | Avg: 38.06 km/h | Xe: 866 | Window: 2026-03-18T20:32:00 → 2026-03-18T20:32:30
2026-03-18 20:32:30 | INFO     | flink_speed_layer         | [Hoan Kiem] NORMAL | Avg: 36.38 km/h | Xe: 890 | Window: 2026-03-18T20:32:00 → 2026-03-18T20:32:30
2026-03-18 20:32:30 | INFO     | flink_speed_layer         | [Ha Dong] NORMAL | Avg: 33.2 km/h | Xe: 951 | Window: 2026-03-18T20:32:00 → 2026-03-18T20:32:30
2026-03-18 20:32:30 | INFO     | flink_speed_layer         | [Ba Dinh] NORMAL | Avg: 43.54 km/h | Xe: 799 | Window: 2026-03-18T20:32:00 → 2026-03-18T20:32:30
2026-03-18 20:33:00 | INFO     | flink_speed_layer         | [Nga Tu So] NORMAL | Avg: 31.25 km/h | Xe: 563 | Window: 2026-03-18T20:32:30 → 2026-03-18T20:33:00
2026-03-18 20:33:00 | INFO     | flink_speed_layer         | [Cau Giay] NORMAL | Avg: 34.57 km/h | Xe: 759 | Window: 2026-03-18T20:32:30 → 2026-03-18T20:33:00
2026-03-18 20:33:00 | INFO     | flink_speed_layer         | [Hoan Kiem] NORMAL | Avg: 31.54 km/h | Xe: 779 | Window: 2026-03-18T20:32:30 → 2026-03-18T20:33:00
2026-03-18 20:33:00 | INFO     | flink_speed_layer         | [Ha Dong] NORMAL | Avg: 38.24 km/h | Xe: 721 | Window: 2026-03-18T20:32:30 → 2026-03-18T20:33:00
2026-03-18 20:33:00 | INFO     | flink_speed_layer         | [Ba Dinh] NORMAL | Avg: 39.34 km/h | Xe: 689 | Window: 2026-03-18T20:32:30 → 2026-03-18T20:33:00
2026-03-18 20:33:30 | INFO     | flink_speed_layer         | [Cau Giay] NORMAL | Avg: 32.73 km/h | Xe: 1056 | Window: 2026-03-18T20:33:00 → 2026-03-18T20:33:30
2026-03-18 20:33:30 | INFO     | flink_speed_layer         | [Nga Tu So] NORMAL | Avg: 39.11 km/h | Xe: 747 | Window: 2026-03-18T20:33:00 → 2026-03-18T20:33:30
2026-03-18 20:33:30 | INFO     | flink_speed_layer         | [Hoan Kiem] NORMAL | Avg: 37.52 km/h | Xe: 661 | Window: 2026-03-18T20:33:00 → 2026-03-18T20:33:30
2026-03-18 20:33:30 | INFO     | flink_speed_layer         | [Ha Dong] NORMAL | Avg: 37.84 km/h | Xe: 929 | Window: 2026-03-18T20:33:00 → 2026-03-18T20:33:30
2026-03-18 20:33:30 | INFO     | flink_speed_layer         | [Ba Dinh] NORMAL | Avg: 37.94 km/h | Xe: 838 | Window: 2026-03-18T20:33:00 → 2026-03-18T20:33:30
2026-03-18 20:34:00 | INFO     | flink_speed_layer         | [Cau Giay] NORMAL | Avg: 34.98 km/h | Xe: 774 | Window: 2026-03-18T20:33:30 → 2026-03-18T20:34:00
2026-03-18 20:34:00 | INFO     | flink_speed_layer         | [Nga Tu So] NORMAL | Avg: 38.87 km/h | Xe: 925 | Window: 2026-03-18T20:33:30 → 2026-03-18T20:34:00
2026-03-18 20:34:00 | INFO     | flink_speed_layer         | [Ha Dong] NORMAL | Avg: 26.35 km/h | Xe: 809 | Window: 2026-03-18T20:33:30 → 2026-03-18T20:34:00
2026-03-18 20:34:00 | INFO     | flink_speed_layer         | [Ba Dinh] NORMAL | Avg: 39.65 km/h | Xe: 796 | Window: 2026-03-18T20:33:30 → 2026-03-18T20:34:00
2026-03-18 20:34:00 | INFO     | flink_speed_layer         | [Hoan Kiem] NORMAL | Avg: 31.99 km/h | Xe: 790 | Window: 2026-03-18T20:33:30 → 2026-03-18T20:34:00
2026-03-18 20:34:30 | INFO     | flink_speed_layer         | [Nga Tu So] NORMAL | Avg: 30.34 km/h | Xe: 844 | Window: 2026-03-18T20:34:00 → 2026-03-18T20:34:30
2026-03-18 20:34:30 | INFO     | flink_speed_layer         | [Cau Giay] NORMAL | Avg: 33.0 km/h | Xe: 867 | Window: 2026-03-18T20:34:00 → 2026-03-18T20:34:30
2026-03-18 20:34:30 | INFO     | flink_speed_layer         | [Hoan Kiem] NORMAL | Avg: 37.38 km/h | Xe: 657 | Window: 2026-03-18T20:34:00 → 2026-03-18T20:34:30
2026-03-18 20:34:30 | INFO     | flink_speed_layer         | [Ha Dong] NORMAL | Avg: 37.86 km/h | Xe: 839 | Window: 2026-03-18T20:34:00 → 2026-03-18T20:34:30
2026-03-18 20:34:30 | INFO     | flink_speed_layer         | [Ba Dinh] NORMAL | Avg: 40.09 km/h | Xe: 846 | Window: 2026-03-18T20:34:00 → 2026-03-18T20:34:30
2026-03-18 20:35:01 | INFO     | flink_speed_layer         | [Cau Giay] NORMAL | Avg: 41.82 km/h | Xe: 870 | Window: 2026-03-18T20:34:30 → 2026-03-18T20:35:00
2026-03-18 20:35:01 | INFO     | flink_speed_layer         | [Nga Tu So] NORMAL | Avg: 38.11 km/h | Xe: 623 | Window: 2026-03-18T20:34:30 → 2026-03-18T20:35:00
2026-03-18 20:35:01 | INFO     | flink_speed_layer         | [Ha Dong] NORMAL | Avg: 36.18 km/h | Xe: 744 | Window: 2026-03-18T20:34:30 → 2026-03-18T20:35:00
2026-03-18 20:35:01 | INFO     | flink_speed_layer         | [Hoan Kiem] NORMAL | Avg: 39.88 km/h | Xe: 775 | Window: 2026-03-18T20:34:30 → 2026-03-18T20:35:00
2026-03-18 20:35:01 | INFO     | flink_speed_layer         | [Ba Dinh] NORMAL | Avg: 31.18 km/h | Xe: 952 | Window: 2026-03-18T20:34:30 → 2026-03-18T20:35:00
2026-03-18 20:35:30 | INFO     | flink_speed_layer         | [Cau Giay] NORMAL | Avg: 40.38 km/h | Xe: 826 | Window: 2026-03-18T20:35:00 → 2026-03-18T20:35:30
2026-03-18 20:35:30 | INFO     | flink_speed_layer         | [Nga Tu So] NORMAL | Avg: 35.52 km/h | Xe: 908 | Window: 2026-03-18T20:35:00 → 2026-03-18T20:35:30
2026-03-18 20:35:30 | INFO     | flink_speed_layer         | [Ha Dong] NORMAL | Avg: 37.97 km/h | Xe: 853 | Window: 2026-03-18T20:35:00 → 2026-03-18T20:35:30
2026-03-18 20:35:30 | INFO     | flink_speed_layer         | [Ba Dinh] NORMAL | Avg: 39.22 km/h | Xe: 779 | Window: 2026-03-18T20:35:00 → 2026-03-18T20:35:30
2026-03-18 20:35:30 | INFO     | flink_speed_layer         | [Hoan Kiem] NORMAL | Avg: 40.25 km/h | Xe: 991 | Window: 2026-03-18T20:35:00 → 2026-03-18T20:35:30
2026-03-18 20:36:01 | INFO     | flink_speed_layer         | [Cau Giay] NORMAL | Avg: 33.31 km/h | Xe: 657 | Window: 2026-03-18T20:35:30 → 2026-03-18T20:36:00
2026-03-18 20:36:01 | INFO     | flink_speed_layer         | [Nga Tu So] NORMAL | Avg: 28.94 km/h | Xe: 872 | Window: 2026-03-18T20:35:30 → 2026-03-18T20:36:00
2026-03-18 20:36:01 | INFO     | flink_speed_layer         | [Ha Dong] NORMAL | Avg: 37.43 km/h | Xe: 759 | Window: 2026-03-18T20:35:30 → 2026-03-18T20:36:00
